"SPEN" "PIK3CA" "HMCN1" "TP53" "TTN" "FAT3" "FLG" "HYDIN" "CSMD1" "USH2A" "MUC16" "MAP2" "LRP1B" "SYNE1" "RYR3" "ZFHX4" "MDN1" "COL6A3" "PCLO" "APOB" "DNAH9" "ZDBF2" "KIAA1409" "NEB" "CACNA1E" "FAT1" "FN1" "DNAH3" "FBN1" "TEX15" "ODZ3" "GPR98" "PLXNA4" "FAT4" "VPS13B" "RYR2" "CENPF" "PKHD1" "SACS" "APC" "ADAMTS12" "OBSCN" "ABCA13" "FAT2" "DST" "ODZ1" "XIRP2" "TECTA" "CMYA5" "ABCA12" "AHNAK2" "ATM" "DNAH2" "DNAH11" "LRP2" "DNAH5" "KALRN" "CSMD2" "VCAN" "DNAH8" "FREM2" "DCHS2" "RELN" "ANK2" "SYNE2" "DYNC2H1" "PKHD1L1" "GRIN2A" "TG" "RYR1" "DMD" "TNC" "KIAA1109" "TIAM1" "CUBN" "IDH1" "Unknown" "ATRX" "EGFR" "PTEN" "CIC" "NF1" "FAM135B" "MUC5B" "CTNND2" "C15orf2" "FRG1B" "MUC6" "VHL" "SETD2" "MUC4" "ADAM6" "BAP1" "PRUNE2" "LAMA2" "NELL1" "HCN1" "ZNF208" "ANKRD30A" "PKD1L1" "COL3A1" "ASTN1" "FAM47B" "ODZ2" "COL11A1" "CSMD3" "TSHZ2" "DSEL" "COL1A2" "MTR" "RIMBP2" "ZFP64" "ATRNL1" "KCNA5" "TMEM132D" "WDFY3" "EPHA3" "RANBP2" "TEP1" "MLL2" "KCNQ3" "VWF" "CHD3" "ASXL1" "ZFAT" "MBD6" "TUBGCP6" "B2M" "STAG1" "TRANK1" "SPEF2" "THBS2" "COL24A1" "WRN" "ABCC8" "PTPRJ" "ZNF676" "PTPRT" "KANK1" "CREBBP" "CASC3" "EP400" "LOC643677" "MACF1" "DNAH7" "GPR112" "HUWE1" "ARID1A" "BIRC6" "ASPM" "MLL3" "ZFHX3" "NBEA" "HERC2" "MKI67" "LRRK2" "PCDH15" "VPS13C" "ZNF292" "BAI3" "BRCA2" "MUC17" "USP9X" "ANK3" "SI" "OTOGL" "UTRN" "F5" "PDE4DIP" "HERC1" "ITPR1" "DNAH10" "AHNAK" "MLL4" "DMXL2" "LOC100287226" "RIMS1" "CHD7" "ANKRD30B" "MYO18B" "UNC80" "FBN2" "TAF1" "LYST" "PLCE1" "SCN2A" "VPS13A" "MGAM" "KIAA0947" "TLN2" "MYO16" "TRIO" "CUL9" "ODZ4" "RP1" "COL12A1" "KIF20B" "AFF2" "FCGBP" "ASXL3" "TACC2" "PTPRZ1" "MYH2" "NALCN" "SVEP1" "PCDH17" "SPTBN1" "C2orf16" "CCDC88A" "DCHS1" "ASH1L" "ZNF462" "ARAP2" "MYH11" "PTPN13" "DOCK1" "SETX" "ITPR2" "SYCP2" "CCNB3" "WDFY4" "DMBT1" "EYS" "PEG3" "MED13L" "HIVEP1" "CDH10" "DOPEY2" "MYOM2" "ABCB1" "DOCK10" "MLL" "ALMS1" "MYO10" "PIKFYVE" "HEATR7B2" "FRAS1" "CNTNAP2" "LAMA1" "ATP10A" "SYTL2" "GPR158" "LAMB4" "AKAP6" "BDP1" "PRKDC" "DOCK2" "MAP3K5" "CDH8" "DENND4C" "FNDC1" "CNTNAP4" "MAP3K1" "ASCC3" "ATP8A2" "TRRAP" "RNF213" "MYH7" "KIAA2026" "DNAH17" "BOD1L" "PCDH19" "COL4A6" "CIT" "CRB1" "SCN7A" "ARFGEF2" "PKD1L2" "AKAP9" "MED12" "MYT1L" "NCAM2" "DNAH12" "MSH4" "ATP1A2" "CHD8" "CHD6" "SIPA1L1" "UNC13C" "RGPD3" "SYNJ1" "CNTN6" "SCN8A" "ABCB5" "EPHA5" "PDZRN4" "PXDNL" "DNAH6" "F8" "ABCA8" "MTOR" "PPP1R3A" "ATP7A" "STARD9" "POLE" "MAP1A" "RIF1" "MIA3" "MAGI2" "PPFIA2" "RNF17" "BCOR" "SCN3A" "SDK1" "TAF1L" "PTPN14" "DOPEY1" "DOCK4" "AHCTF1" "NWD1" "FSIP2" "ABCB4" "CXorf57" "PLCG2" "TSHZ3" "GAPVD1" "PTCH1" "SLITRK3" "C11orf41" "PCDHGB1" "DNHD1" "MED14" "YSK4" "HECW2" "DIAPH3" "LRRC7" "MAGI1" "GRIN2B" "MYH8" "DYNC1H1" "MYH3" "JMJD1C" "CAD" "ADAMTS3" "SBF2" "POLQ" "ABCA10" "STXBP5L" "NID1" "DIAPH2" "HFM1" "CUX1" "TPR" "FRY" "NRK" "LIFR" "KAT6A" "CACNA1S" "GRM5" "GOLGB1" "LOXHD1" "PLXNC1" "ZC3H13" "NRXN3" "SLITRK2" "ANO4" "PLXNA2" "KIAA1210" "HEPH" "FANCM" "MYH6" "COL6A6" "NBEAL1" "MED13" "CCDC132" "FREM1" "SEMA6D" "LRRIQ1" "SAMD9" "NCOR1" "PHF3" "SYNM" "KRAS" "IGSF1" "ZMYM3" "LRBA" "EPG5" "DNAH14" "NRG1" "XRN2" "RP1L1" "TMEM131" "ROBO1" "RTTN" "KIF21A" "SCN1A" "FLG2" "SPG11" "ZNF407" "SCN9A" "VPRBP" "CR1" "ATG2B" "FAM135A" "TET1" "THADA" "CENPE" "SLC12A1" "C20orf26" "VPS13D" "PDGFRA" "BRWD3" "PTPRQ" "HEATR1" "PPL" "KIF16B" "CHD9" "MGA" "IGF2R" "ZNF99" "MORC4" "CNTN4" "ADAMTS20" "MCF2L2" "MPDZ" "TNIK" "MYO9A" "GPR179" "DNMBP" "CUL7" "CNTNAP5" "IQGAP2" "NAV3" "THSD7A" "ITGAM" "PCDHB5" "UNC79" "CACNA2D3" "GPRASP1" "FAM83B" "SMG1" "SRRM2" "PHLDB2" "SNRNP200" "KIRREL" "SCAPER" "PCDHA8" "EPHB1" "LRRK1" "CELSR2" "CLASP1" "SLC9A10" "REV3L" "FILIP1" "TRPA1" "A2M" "TNRC6A" "COL19A1" "MSH6" "CDK5RAP2" "SAMD9L" "CACNA1G" "ADAM7" "MAGEC1" "ERBB4" "TPTE" "LRP6" "CACNA1F" "ARHGAP31" "AKAP11" "MYO15A" "CNOT1" "PCDH11X" "NYNRIN" "CCDC73" "DOCK11" "POLA1" "PTPRK" "MXRA5" "KCNT2" "ROS1" "ZEB2" "OTOF" "ZNF709" "PRPF8" "IGSF10" "ANO2" "NRXN1" "SLITRK4" "BRDT" "MON2" "ABCA1" "DSCAML1" "TDRD6" "ARHGAP20" "PCDHGA12" "CPS1" "ARFGEF1" "SPTB" "DEPDC5" "LRP1" "ALG13" "HRNR" "PDZD2" "SORL1" "RASA1" "COL6A5" "TET2" "ANKRD36" "ABCA5" "PLEKHH2" "NFASC" "PAPPA" "FREM3" "PIK3CG" "BSN" "TRPC4" "DGKI" "DUSP27" "PCDHA7" "WDR96" "CEP170" "WDR17" "MCF2" "YLPM1" "PPP2R1A" "DMXL1" "NOS1" "KIF14" "ZC3H12B" "STAG2" "ENPP2" "TRPS1" "ADCY9" "MAP7D2" "TRIP12" "FLNB" "SRGAP1" "PCDHGA5" "CYLC1" "AQR" "DLC1" "ALS2CR11" "CARD6" "SULF1"
"SPEN" 40 21 8 12 16 5 7 6 5 10 8 5 6 10 7 8 10 6 8 6 7 2 0 7 6 5 4 6 3 2 5 6 3 7 6 4 4 8 5 4 5 9 7 6 7 5 6 5 6 4 7 5 5 7 7 5 4 2 6 5 5 5 6 7 10 5 5 4 5 6 5 4 8 4 6 1 0 4 2 3 2 4 2 6 1 0 1 3 0 3 6 0 1 9 4 5 2 1 1 5 3 6 4 2 2 4 2 1 3 2 0 4 2 2 5 5 2 4 5 5 0 1 4 3 1 0 3 1 3 5 2 2 1 5 2 2 1 4 3 2 1 6 0 7 8 5 7 8 8 5 8 5 3 7 5 3 4 2 6 2 4 6 5 5 5 3 6 2 3 4 2 9 4 3 4 0 2 5 2 6 4 2 6 6 3 4 5 5 6 3 3 5 2 6 5 4 4 5 10 2 5 3 2 4 4 3 1 5 5 8 3 2 1 5 4 5 5 5 4 3 5 2 4 5 6 4 1 2 2 3 3 6 4 3 2 5 9 6 2 4 3 1 2 4 3 5 2 4 1 3 5 0 2 2 2 5 9 5 4 6 0 5 5 5 2 6 3 4 4 4 1 1 3 2 4 8 6 6 3 5 0 4 1 1 3 1 3 5 2 4 7 3 3 6 3 5 2 4 4 3 3 3 6 7 5 2 2 3 4 3 0 3 3 2 5 1 5 2 0 3 5 4 1 5 1 4 6 3 3 5 3 3 3 3 3 3 3 2 2 3 1 1 3 1 3 2 3 4 1 4 2 2 2 5 3 4 5 4 4 3 2 2 2 5 2 5 3 4 3 10 5 3 1 2 3 8 3 1 3 0 5 2 4 2 4 4 3 2 2 4 4 3 1 2 3 5 4 1 1 6 2 4 2 1 2 5 5 7 2 2 3 3 3 3 3 2 6 1 4 3 4 1 4 6 0 2 5 3 4 4 3 7 3 5 0 1 3 2 4 4 4 0 2 3 2 2 5 3 4 6 4 3 0 4 6 4 4 4 3 4 1 5 3 3 0 2 6 2 5 4 4 1 1 1 3 6 3 4 1 2 2 4 3 3 3 2 2 3 3 4 7 2 4 7 3 0 4 3 3 3 4 3 6 3 2 3 1 0 1 3 3 4 1 1 4 0 6 7 5 4 3 5 3 5 1 4 5 3 2 1 1 2 2 1 1
"PIK3CA" 21 318 15 70 72 8 20 12 18 15 39 10 13 20 22 15 18 11 14 16 14 2 0 20 15 13 7 10 9 13 6 14 9 15 12 25 6 10 10 7 5 16 16 9 13 10 14 5 10 7 16 11 11 11 17 10 7 11 8 7 10 4 11 13 17 7 13 7 8 12 18 7 12 3 12 3 0 7 5 11 2 17 4 21 2 0 6 4 0 8 20 0 4 14 9 6 3 7 1 8 2 11 7 6 5 11 2 2 8 3 5 7 4 3 5 8 4 8 4 10 3 4 8 6 2 2 2 1 6 9 5 2 6 7 6 3 2 6 3 5 2 7 0 12 9 8 13 10 9 9 35 10 8 14 10 7 5 6 9 7 10 16 5 5 9 9 11 6 8 11 5 13 14 2 9 0 2 7 1 5 5 4 7 11 6 12 8 15 7 6 3 7 3 9 10 10 8 11 22 5 6 4 5 9 12 4 2 9 5 6 8 6 4 6 6 5 10 11 5 6 6 2 10 4 6 7 3 3 6 7 5 9 9 4 8 10 8 9 9 9 4 3 6 5 7 9 5 5 7 4 9 3 35 4 2 7 14 11 4 7 0 7 4 7 3 7 6 6 10 10 7 2 5 4 2 10 9 8 6 9 1 6 5 4 3 4 5 11 8 9 7 7 8 8 4 8 5 3 6 8 3 5 8 10 12 4 4 6 7 3 4 3 3 3 5 6 5 4 0 5 6 6 2 5 3 6 7 4 6 12 3 6 8 8 7 6 6 2 7 4 3 2 10 4 5 7 4 5 3 8 4 4 3 7 8 8 6 9 8 3 5 5 5 7 3 10 2 9 4 21 5 4 6 4 9 10 8 5 5 3 7 6 8 6 6 5 6 5 5 13 5 6 4 2 6 4 8 2 2 12 4 9 5 4 4 9 8 11 7 6 3 4 4 4 7 3 8 3 6 3 8 3 7 10 1 2 9 5 7 3 12 6 4 8 4 4 3 5 7 5 6 0 3 4 4 4 7 4 4 8 5 6 3 3 8 9 4 6 7 6 3 7 4 4 1 11 8 5 11 9 8 3 4 1 5 8 7 8 4 2 4 5 6 5 2 5 5 2 7 8 7 4 14 11 5 1 8 5 4 5 6 3 12 4 4 8 3 2 4 4 5 6 1 3 8 0 8 7 7 5 7 4 4 6 4 2 5 6 4 2 2 4 7 1 3
"HMCN1" 8 15 46 16 23 8 8 8 3 9 12 6 7 7 8 6 7 5 7 8 7 2 0 5 7 6 3 7 4 5 4 9 3 7 5 12 3 7 9 7 4 11 10 9 10 3 7 4 6 6 7 4 6 8 6 3 3 6 3 7 3 4 7 10 7 4 4 5 8 9 9 3 8 3 3 2 0 4 3 5 2 6 1 8 0 0 4 1 0 5 7 0 0 6 4 3 1 4 2 5 3 4 3 3 2 4 1 2 4 1 1 3 2 2 5 4 3 4 2 5 1 3 6 2 1 1 1 0 2 3 3 1 2 5 2 1 3 4 2 3 1 3 0 7 6 4 13 3 6 6 5 5 3 8 4 5 3 5 3 2 5 6 6 6 5 6 6 4 5 5 4 8 4 3 7 0 2 3 1 6 3 4 4 7 3 4 6 3 6 5 4 3 2 4 3 4 6 5 8 3 3 3 2 2 3 5 2 5 5 3 4 4 2 4 4 4 5 8 3 2 4 2 3 6 6 4 1 1 7 2 3 7 4 4 4 4 5 7 6 3 4 3 1 2 4 7 1 2 4 4 3 0 2 3 0 3 7 6 3 8 0 5 3 3 3 5 4 1 4 4 2 2 6 1 4 6 6 4 3 4 0 3 2 2 2 2 3 7 5 4 6 4 5 5 2 6 4 5 5 4 2 5 3 4 4 3 2 5 5 2 1 5 2 2 4 3 5 2 0 1 5 4 3 5 2 3 4 1 2 7 2 4 2 5 3 4 4 3 3 2 1 4 4 3 3 3 3 6 2 4 1 2 4 6 4 4 4 3 5 3 1 1 5 6 4 5 3 4 5 10 4 1 1 4 4 6 6 5 1 0 3 4 5 1 4 4 6 3 3 4 2 3 2 2 2 5 4 1 0 4 3 6 6 3 1 5 5 9 2 2 2 2 4 2 4 5 4 2 3 3 4 1 3 7 1 2 6 2 2 3 7 7 4 5 2 4 5 5 4 2 4 0 4 2 3 1 5 2 3 4 5 4 0 4 6 3 4 6 2 2 1 5 4 5 0 3 6 2 7 3 7 3 3 1 3 6 3 3 2 3 3 4 2 4 2 3 2 3 3 2 7 2 3 7 4 1 5 3 2 4 3 3 6 3 2 4 1 3 0 5 1 3 1 3 3 1 6 3 5 5 2 4 1 3 1 3 2 6 1 2 1 3 2 3 1
"TP53" 12 70 16 302 74 21 20 12 13 28 31 9 12 22 15 17 13 10 14 14 11 8 0 12 12 6 5 9 9 7 7 12 11 7 9 23 6 7 10 6 5 19 13 6 14 12 13 7 12 9 9 6 15 11 17 12 2 12 12 8 4 12 9 6 10 10 13 8 9 17 18 9 9 5 10 0 0 7 5 9 4 7 5 17 5 0 9 7 0 7 26 0 4 10 8 5 2 10 6 8 4 10 5 5 1 12 3 5 4 2 7 8 1 5 5 6 3 6 8 10 4 8 9 7 3 4 6 2 6 3 6 0 3 5 4 3 1 7 3 9 1 5 0 19 14 9 13 4 11 10 22 6 7 11 5 5 11 8 6 7 5 19 7 9 11 9 9 9 4 10 8 11 12 3 10 0 4 8 7 10 9 5 5 11 6 8 4 9 6 3 5 11 5 10 8 15 4 9 16 8 4 9 6 8 11 2 7 9 6 6 11 10 6 10 3 1 6 10 3 8 11 5 15 10 3 4 2 3 6 10 3 8 9 7 4 8 11 8 9 6 3 5 5 7 6 8 4 4 6 6 7 3 7 5 2 6 12 6 5 14 0 11 6 6 6 8 1 7 10 12 7 1 4 1 4 3 12 4 7 6 5 5 3 6 6 2 11 7 5 6 6 7 7 6 7 7 5 4 4 10 3 8 6 7 10 3 8 7 7 10 6 6 3 4 3 2 4 3 0 3 5 4 3 7 8 7 5 6 6 10 2 4 6 4 4 7 6 2 3 3 4 2 6 4 3 3 3 5 3 9 7 2 5 7 7 6 5 12 5 4 4 7 4 6 5 12 1 5 4 10 5 4 3 10 6 7 5 11 4 2 2 5 6 3 3 5 12 2 4 5 4 7 4 4 4 3 9 3 9 9 3 4 6 4 4 3 6 7 6 4 1 2 4 4 8 5 6 4 5 5 6 4 10 4 3 3 6 4 7 4 9 6 2 6 3 3 4 6 6 6 4 0 4 5 6 7 5 7 5 3 3 8 1 5 4 2 5 10 7 3 5 7 6 4 1 12 9 3 13 7 4 3 5 1 6 14 4 7 5 3 2 2 4 4 2 5 5 6 8 6 15 5 15 5 5 1 9 2 6 3 4 6 7 8 3 4 4 4 7 5 2 3 7 3 7 1 7 7 4 7 7 5 3 7 5 3 6 4 5 3 5 9 6 4 3
"TTN" 16 72 23 74 193 17 16 20 16 21 41 9 13 24 25 13 15 10 15 18 15 9 0 16 13 13 6 14 8 10 10 15 12 11 13 21 6 13 13 9 6 23 17 10 23 9 18 8 14 9 15 10 11 15 17 10 9 12 9 11 12 10 11 17 22 9 14 11 14 15 15 6 14 4 11 1 0 7 2 11 4 13 4 16 4 0 5 10 0 12 22 1 2 15 7 8 3 8 6 11 3 10 6 5 6 13 2 4 8 3 3 7 4 3 9 10 4 7 5 15 4 5 8 6 3 4 5 2 4 6 4 2 3 8 8 3 3 7 5 12 2 7 0 14 17 14 19 8 13 14 25 8 8 16 9 8 8 8 5 3 9 17 9 13 10 12 15 7 10 14 6 15 12 8 12 0 5 7 5 12 7 5 8 13 6 7 11 10 12 8 9 9 5 10 12 13 9 12 19 8 7 6 6 9 9 6 6 11 8 8 7 6 6 9 5 5 9 13 3 5 7 7 9 13 7 8 6 2 9 8 8 12 10 9 9 11 13 13 9 11 6 3 7 7 7 12 6 5 8 5 8 3 10 8 2 8 20 8 4 16 0 8 10 11 2 8 4 6 8 8 8 4 13 5 3 10 12 7 8 7 2 4 9 5 6 5 7 12 10 7 8 6 6 9 9 8 6 5 6 6 3 5 6 9 9 3 7 6 8 9 5 7 5 4 10 7 5 6 0 6 11 7 6 10 3 8 9 7 5 13 3 5 7 7 6 8 7 2 9 4 3 3 11 7 8 7 6 6 2 8 8 4 5 9 4 7 6 9 6 3 5 7 8 9 4 12 3 8 6 18 8 3 2 5 5 14 10 9 4 0 5 8 8 5 6 7 10 6 8 9 4 7 4 3 7 8 9 3 4 13 5 9 5 7 4 10 10 10 8 6 4 5 7 6 11 8 8 7 7 7 8 2 7 7 3 3 7 6 6 4 15 10 6 8 5 6 7 8 7 8 6 0 9 6 7 4 8 8 7 9 7 4 1 5 8 7 6 10 7 7 7 9 8 8 1 10 8 4 13 7 9 3 4 1 7 9 5 7 4 3 4 5 6 7 4 5 7 6 4 10 11 3 11 9 6 1 12 8 7 5 10 4 7 8 3 6 2 5 3 5 1 5 3 2 7 4 12 7 6 5 6 7 6 10 5 3 7 7 5 3 4 5 6 4 3
"FAT3" 5 8 8 21 17 39 7 6 6 10 5 4 5 8 4 6 5 3 5 8 4 3 0 6 8 4 4 4 5 5 2 7 4 6 3 5 2 8 5 5 3 8 5 5 9 6 6 5 4 3 3 4 8 6 6 4 4 3 5 5 3 5 5 8 5 5 6 3 6 6 6 2 4 2 5 1 0 4 1 3 2 6 2 8 0 0 0 3 0 2 4 0 0 6 3 5 1 3 3 3 3 6 2 4 1 4 0 2 2 1 0 3 2 4 2 1 4 3 4 4 0 3 5 2 2 0 2 0 3 3 4 2 2 3 2 2 2 5 2 4 1 1 0 2 6 6 7 3 5 3 7 4 4 4 5 3 6 2 2 1 3 4 4 5 5 6 3 3 4 5 4 6 5 3 3 0 2 5 2 6 1 3 2 5 1 6 5 3 4 3 2 3 3 5 4 4 4 6 5 2 3 2 4 3 4 3 3 4 3 2 3 3 1 3 4 5 2 7 1 3 3 2 3 5 4 2 2 0 1 3 3 5 6 2 3 5 5 4 3 3 3 1 2 4 3 5 1 2 1 3 3 2 4 2 1 4 6 4 3 8 0 2 4 3 1 5 1 3 4 5 0 1 3 2 4 5 5 4 5 5 1 2 2 3 2 1 5 6 3 1 3 4 4 5 3 8 4 5 2 5 2 5 2 4 3 2 3 3 6 2 2 3 1 0 4 2 2 3 0 2 4 2 2 4 1 2 4 1 2 5 2 1 1 3 4 2 2 2 2 1 1 0 3 3 4 2 3 4 1 4 1 1 2 5 3 4 1 3 3 2 2 2 3 3 3 6 2 2 3 4 3 1 1 3 3 8 5 3 1 0 3 3 2 1 3 4 4 3 1 4 2 2 2 2 3 4 2 1 1 3 3 5 4 2 1 3 5 3 0 2 2 3 5 3 4 3 5 1 4 4 4 2 4 3 2 3 5 3 4 4 5 6 4 5 1 2 5 6 4 3 4 0 4 2 4 0 4 3 5 2 3 1 0 3 4 3 2 4 3 2 0 4 6 4 0 2 5 2 6 3 4 2 2 1 3 7 2 3 2 3 1 4 2 4 2 3 1 5 3 3 6 2 7 3 6 0 7 2 1 3 2 4 2 3 3 2 2 0 0 4 2 2 2 1 3 1 4 5 4 4 3 3 2 5 1 3 1 2 3 2 1 2 3 2 2
"FLG" 7 20 8 20 16 7 54 6 9 7 10 7 6 8 4 9 7 5 7 7 5 3 0 8 4 5 4 6 6 2 5 7 5 8 7 5 4 8 5 4 4 8 4 4 8 4 5 5 4 8 2 5 5 6 6 5 4 1 6 6 3 5 8 5 7 2 5 2 5 5 4 4 7 2 9 1 0 3 2 6 1 5 3 9 0 0 2 1 0 2 3 1 0 7 3 3 2 3 3 5 3 6 4 2 1 4 1 3 3 1 2 1 1 2 3 4 3 4 2 5 1 0 4 1 0 0 2 0 2 3 3 2 1 3 4 3 1 3 3 4 1 3 0 5 8 4 6 8 8 4 7 4 4 6 4 5 5 3 3 2 4 3 4 5 6 4 3 3 6 4 2 6 5 3 5 0 3 5 3 5 1 2 5 5 3 7 5 3 7 3 2 3 2 5 3 3 3 3 8 6 2 5 3 5 3 3 2 4 4 4 5 2 1 4 3 3 3 5 1 3 3 2 4 7 5 2 1 0 2 4 3 4 4 1 3 4 6 6 3 4 2 1 3 3 3 4 1 3 2 3 5 1 3 3 1 3 7 5 2 5 0 2 5 7 1 7 2 2 6 3 1 1 3 1 3 4 5 5 6 4 0 3 4 1 2 3 2 4 4 5 5 3 5 2 1 8 2 4 2 4 3 5 4 4 5 2 2 4 4 1 2 2 1 1 4 1 3 4 0 2 6 5 1 5 1 4 2 0 3 7 0 1 4 5 3 4 2 2 1 3 2 0 2 1 1 2 2 4 1 3 1 1 3 3 3 4 1 4 4 3 1 2 3 5 2 3 2 4 2 7 3 2 1 3 4 6 3 4 1 0 3 2 2 1 3 4 2 2 1 3 2 4 1 2 2 4 4 1 1 3 2 4 2 2 2 6 5 5 0 3 2 2 2 2 4 1 4 2 5 4 6 2 4 3 1 3 6 2 3 4 5 8 2 6 1 2 2 3 3 2 3 0 3 2 3 1 4 3 3 2 4 1 1 4 4 3 3 4 4 2 3 3 4 5 0 5 4 2 7 3 4 1 0 1 1 5 3 2 1 2 1 3 2 4 3 2 1 4 2 3 4 2 7 4 3 0 5 2 3 3 1 2 2 2 2 3 1 1 0 4 2 3 1 2 4 0 4 5 4 3 2 2 2 5 1 2 3 5 1 1 1 4 2 1 2
"HYDIN" 6 12 8 12 20 6 6 36 4 7 10 2 4 7 9 4 6 2 5 5 5 3 0 6 4 4 2 4 3 3 3 5 2 4 3 9 3 5 5 4 4 8 6 4 6 2 3 4 5 3 3 4 5 7 7 3 2 5 6 4 3 5 4 6 5 4 5 6 4 6 4 2 8 2 5 2 0 5 1 6 2 6 1 6 0 0 2 3 0 3 6 0 0 6 3 2 2 4 3 4 4 3 1 3 2 2 2 2 4 1 1 2 2 3 4 4 2 3 0 4 2 2 5 2 0 1 2 1 2 3 2 1 2 5 3 0 2 3 2 4 1 1 0 4 4 2 5 2 7 5 6 4 3 8 2 2 2 4 2 1 5 6 4 6 4 5 6 2 4 4 2 5 4 3 3 0 2 2 3 5 2 2 2 4 2 2 6 4 2 2 4 2 1 4 3 3 3 5 7 1 1 2 2 1 3 2 1 5 3 4 3 3 2 6 4 4 3 6 2 1 4 1 3 3 5 5 2 0 5 3 1 5 3 4 3 5 6 3 4 2 3 2 2 1 4 3 1 2 1 3 2 1 3 2 0 3 4 1 1 4 0 4 1 3 2 3 2 2 3 7 2 2 4 1 2 5 3 2 4 4 0 2 1 2 2 2 4 6 4 1 3 3 4 5 2 3 2 3 2 2 2 2 1 3 4 2 2 5 5 0 2 3 2 0 3 3 3 3 0 2 5 2 1 4 1 2 2 2 1 3 1 2 3 2 2 1 3 3 3 2 2 2 3 4 4 1 4 4 2 6 0 2 2 4 2 3 3 2 3 2 0 2 3 5 1 3 3 3 4 4 2 0 1 1 3 4 5 6 1 0 1 2 4 1 1 6 1 1 1 5 2 3 2 1 2 4 3 1 0 4 3 2 4 1 0 4 3 6 2 3 2 3 3 1 4 4 3 3 3 2 4 1 2 6 1 1 3 1 3 3 5 4 2 2 0 3 3 5 1 2 3 0 3 2 2 1 3 0 3 5 4 3 0 2 3 1 2 4 2 3 1 4 2 3 0 2 3 1 4 4 3 0 0 1 3 3 3 2 2 2 2 2 0 2 2 1 1 3 2 3 5 1 5 4 4 1 4 4 1 4 2 2 4 4 3 7 1 1 0 2 1 3 0 3 2 1 5 2 3 4 3 3 2 5 0 2 0 6 0 1 1 1 2 1 1
"CSMD1" 5 18 3 13 16 6 9 4 38 7 7 3 4 6 6 9 7 3 6 4 6 3 0 4 4 4 3 4 4 4 3 5 4 5 5 7 2 4 4 4 2 6 7 4 8 6 2 4 5 4 4 4 3 5 5 3 4 0 5 3 3 6 5 8 6 4 4 2 4 5 5 3 5 2 6 0 0 4 1 4 1 3 2 6 1 0 1 1 0 3 4 0 0 7 1 3 0 1 1 3 1 6 1 3 2 4 1 1 1 0 2 1 2 2 3 0 4 1 4 5 1 0 3 2 0 0 2 0 2 2 3 1 1 1 3 3 1 4 1 3 1 1 0 2 8 5 4 3 5 3 8 2 4 3 4 2 5 1 1 1 3 7 2 6 3 2 3 2 3 4 2 4 4 2 3 0 4 2 2 3 2 3 1 4 2 8 5 3 5 1 2 5 3 5 3 4 1 4 4 3 3 3 2 4 4 1 3 3 3 3 3 3 2 5 3 2 3 5 0 2 2 1 4 4 5 1 3 0 2 3 4 3 5 2 3 3 4 2 3 2 3 1 2 4 3 3 1 2 1 3 3 1 1 3 1 3 5 4 3 3 0 3 4 4 1 3 1 4 4 2 1 1 1 1 3 4 4 3 4 3 0 1 1 3 2 1 4 2 1 2 1 1 3 3 4 4 3 1 2 3 2 3 2 3 3 2 3 1 5 2 2 3 0 1 4 2 1 1 0 2 2 2 1 3 1 4 2 2 2 4 1 2 0 3 2 1 3 1 1 1 2 0 3 2 2 1 2 2 1 4 1 2 1 3 2 3 1 5 3 1 3 2 3 2 2 4 2 3 1 5 3 2 1 2 3 4 3 3 2 0 4 3 3 3 1 1 2 2 2 3 2 2 1 1 4 1 4 1 1 3 2 2 2 1 2 2 4 2 1 1 2 4 3 3 2 2 3 2 4 2 4 2 2 2 0 2 3 3 2 4 2 4 2 4 2 2 2 3 3 3 3 0 1 3 2 1 3 4 2 1 2 2 1 2 1 1 5 2 4 2 0 5 6 3 0 1 5 3 5 1 2 0 0 1 1 4 1 2 2 2 1 3 2 4 1 2 0 4 1 4 6 2 5 2 2 0 5 0 3 2 2 2 1 3 2 3 1 1 0 2 3 1 2 2 3 0 3 4 2 2 2 1 4 3 2 1 1 2 3 1 1 1 1 1 0
