"SPEN" "PIK3CA" "HMCN1" "TP53" "TTN" "FAT3" "FLG" "HYDIN" "CSMD1" "USH2A" "MUC16" "MAP2" "LRP1B" "SYNE1" "RYR3" "ZFHX4" "MDN1" "COL6A3" "PCLO" "APOB" "DNAH9" "ZDBF2" "KIAA1409" "NEB" "CACNA1E" "FAT1" "FN1" "DNAH3" "FBN1" "TEX15" "ODZ3" "GPR98" "PLXNA4" "FAT4" "VPS13B" "RYR2" "CENPF" "PKHD1" "SACS" "APC" "ADAMTS12" "OBSCN" "ABCA13" "FAT2" "DST" "ODZ1" "XIRP2" "TECTA" "CMYA5" "ABCA12" "AHNAK2" "ATM" "DNAH2" "DNAH11" "LRP2" "DNAH5" "KALRN" "CSMD2" "VCAN" "DNAH8" "FREM2" "DCHS2" "RELN" "ANK2" "SYNE2" "DYNC2H1" "PKHD1L1" "GRIN2A" "TG" "RYR1" "DMD" "TNC" "KIAA1109" "TIAM1" "CUBN" "IDH1" "Unknown" "ATRX" "EGFR" "PTEN" "CIC" "NF1" "FAM135B" "MUC5B" "CTNND2" "C15orf2" "FRG1B" "MUC6" "VHL" "SETD2" "MUC4" "ADAM6" "BAP1" "PRUNE2" "LAMA2" "NELL1" "HCN1" "ZNF208" "ANKRD30A" "PKD1L1" "COL3A1" "ASTN1" "FAM47B" "ODZ2" "COL11A1" "CSMD3" "TSHZ2" "DSEL" "COL1A2" "MTR" "RIMBP2" "ZFP64" "ATRNL1" "KCNA5" "TMEM132D" "WDFY3" "EPHA3" "RANBP2" "TEP1" "MLL2" "KCNQ3" "VWF" "CHD3" "ASXL1" "ZFAT" "MBD6" "TUBGCP6" "B2M" "STAG1" "TRANK1" "SPEF2" "THBS2" "COL24A1" "WRN" "ABCC8" "PTPRJ" "ZNF676" "PTPRT" "KANK1" "CREBBP" "CASC3" "EP400" "LOC643677" "MACF1" "DNAH7" "GPR112" "HUWE1" "ARID1A" "BIRC6" "ASPM" "MLL3" "ZFHX3" "NBEA" "HERC2" "MKI67" "LRRK2" "PCDH15" "VPS13C" "ZNF292" "BAI3" "BRCA2" "MUC17" "USP9X" "ANK3" "SI" "OTOGL" "UTRN" "F5" "PDE4DIP" "HERC1" "ITPR1" "DNAH10" "AHNAK" "MLL4" "DMXL2" "LOC100287226" "RIMS1" "CHD7" "ANKRD30B" "MYO18B" "UNC80" "FBN2" "TAF1" "LYST" "PLCE1" "SCN2A" "VPS13A" "MGAM" "KIAA0947" "TLN2" "MYO16" "TRIO" "CUL9" "ODZ4" "RP1" "COL12A1" "KIF20B" "AFF2" "FCGBP" "ASXL3" "TACC2" "PTPRZ1" "MYH2" "NALCN" "SVEP1" "PCDH17" "SPTBN1" "C2orf16" "CCDC88A" "DCHS1" "ASH1L" "ZNF462" "ARAP2" "MYH11" "PTPN13" "DOCK1" "SETX" "ITPR2" "SYCP2" "CCNB3" "WDFY4" "DMBT1" "EYS" "PEG3" "MED13L" "HIVEP1" "CDH10" "DOPEY2" "MYOM2" "ABCB1" "DOCK10" "MLL" "ALMS1" "MYO10" "PIKFYVE" "HEATR7B2" "FRAS1" "CNTNAP2" "LAMA1" "ATP10A" "SYTL2" "GPR158" "LAMB4" "AKAP6" "BDP1" "PRKDC" "DOCK2" "MAP3K5" "CDH8" "DENND4C" "FNDC1" "CNTNAP4" "MAP3K1" "ASCC3" "ATP8A2" "TRRAP" "RNF213" "MYH7" "KIAA2026" "DNAH17" "BOD1L" "PCDH19" "COL4A6" "CIT" "CRB1" "SCN7A" "ARFGEF2" "PKD1L2" "AKAP9" "MED12" "MYT1L" "NCAM2" "DNAH12" "MSH4" "ATP1A2" "CHD8" "CHD6" "SIPA1L1" "UNC13C" "RGPD3" "SYNJ1" "CNTN6" "SCN8A" "ABCB5" "EPHA5" "PDZRN4" "PXDNL" "DNAH6" "F8" "ABCA8" "MTOR" "PPP1R3A" "ATP7A" "STARD9" "POLE" "MAP1A" "RIF1" "MIA3" "MAGI2" "PPFIA2" "RNF17" "BCOR" "SCN3A" "SDK1" "TAF1L" "PTPN14" "DOPEY1" "DOCK4" "AHCTF1" "NWD1" "FSIP2" "ABCB4" "CXorf57" "PLCG2" "TSHZ3" "GAPVD1" "PTCH1" "SLITRK3" "C11orf41" "PCDHGB1" "DNHD1" "MED14" "YSK4" "HECW2" "DIAPH3" "LRRC7" "MAGI1" "GRIN2B" "MYH8" "DYNC1H1" "MYH3" "JMJD1C" "CAD" "ADAMTS3" "SBF2" "POLQ" "ABCA10" "STXBP5L" "NID1" "DIAPH2" "HFM1" "CUX1" "TPR" "FRY" "NRK" "LIFR" "KAT6A" "CACNA1S" "GRM5" "GOLGB1" "LOXHD1" "PLXNC1" "ZC3H13" "NRXN3" "SLITRK2" "ANO4" "PLXNA2" "KIAA1210" "HEPH" "FANCM" "MYH6" "COL6A6" "NBEAL1" "MED13" "CCDC132" "FREM1" "SEMA6D" "LRRIQ1" "SAMD9" "NCOR1" "PHF3" "SYNM" "KRAS" "IGSF1" "ZMYM3" "LRBA" "EPG5" "DNAH14" "NRG1" "XRN2" "RP1L1" "TMEM131" "ROBO1" "RTTN" "KIF21A" "SCN1A" "FLG2" "SPG11" "ZNF407" "SCN9A" "VPRBP" "CR1" "ATG2B" "FAM135A" "TET1" "THADA" "CENPE" "SLC12A1" "C20orf26" "VPS13D" "PDGFRA" "BRWD3" "PTPRQ" "HEATR1" "PPL" "KIF16B" "CHD9" "MGA" "IGF2R" "ZNF99" "MORC4" "CNTN4" "ADAMTS20" "MCF2L2" "MPDZ" "TNIK" "MYO9A" "GPR179" "DNMBP" "CUL7" "CNTNAP5" "IQGAP2" "NAV3" "THSD7A" "ITGAM" "PCDHB5" "UNC79" "CACNA2D3" "GPRASP1" "FAM83B" "SMG1" "SRRM2" "PHLDB2" "SNRNP200" "KIRREL" "SCAPER" "PCDHA8" "EPHB1" "LRRK1" "CELSR2" "CLASP1" "SLC9A10" "REV3L" "FILIP1" "TRPA1" "A2M" "TNRC6A" "COL19A1" "MSH6" "CDK5RAP2" "SAMD9L" "CACNA1G" "ADAM7" "MAGEC1" "ERBB4" "TPTE" "LRP6" "CACNA1F" "ARHGAP31" "AKAP11" "MYO15A" "CNOT1" "PCDH11X" "NYNRIN" "CCDC73" "DOCK11" "POLA1" "PTPRK" "MXRA5" "KCNT2" "ROS1" "ZEB2" "OTOF" "ZNF709" "PRPF8" "IGSF10" "ANO2" "NRXN1" "SLITRK4" "BRDT" "MON2" "ABCA1" "DSCAML1" "TDRD6" "ARHGAP20" "PCDHGA12" "CPS1" "ARFGEF1" "SPTB" "DEPDC5" "LRP1" "ALG13" "HRNR" "PDZD2" "SORL1" "RASA1" "COL6A5" "TET2" "ANKRD36" "ABCA5" "PLEKHH2" "NFASC" "PAPPA" "FREM3" "PIK3CG" "BSN" "TRPC4" "DGKI" "DUSP27" "PCDHA7" "WDR96" "CEP170" "WDR17" "MCF2" "YLPM1" "PPP2R1A" "DMXL1" "NOS1" "KIF14" "ZC3H12B" "STAG2" "ENPP2" "TRPS1" "ADCY9" "MAP7D2" "TRIP12" "FLNB" "SRGAP1" "PCDHGA5" "CYLC1" "AQR" "DLC1" "ALS2CR11" "CARD6" "SULF1"
"SPEN" 28 18 17 7 22 18 15 14 17 14 21 12 15 17 17 19 18 13 18 14 14 13 0 15 15 19 14 18 10 13 14 16 17 17 15 16 15 14 14 15 11 18 20 15 17 17 13 13 16 15 16 15 18 14 20 18 14 15 15 15 14 10 14 14 17 15 12 13 18 16 16 14 14 14 12 3 0 17 6 23 10 16 11 18 6 11 3 8 1 17 15 0 4 14 18 7 15 14 15 16 10 9 10 15 14 15 7 12 12 6 13 5 11 11 8 15 10 13 12 14 13 13 14 11 10 7 13 2 9 12 8 14 10 8 10 10 10 9 8 13 7 15 12 17 15 16 14 19 18 15 17 16 16 15 14 13 12 14 14 14 13 17 12 15 14 13 13 13 15 15 14 19 15 16 13 15 12 13 13 13 10 15 18 16 15 15 16 15 16 10 14 12 14 15 17 10 15 14 13 13 12 15 11 14 12 13 14 13 14 18 13 15 12 13 13 13 16 12 11 14 11 8 14 12 12 12 14 15 12 14 15 12 14 12 11 12 12 13 15 16 10 15 8 14 13 18 11 13 11 14 12 16 14 13 15 16 14 14 14 15 10 12 14 15 11 13 13 13 15 17 12 12 10 11 14 11 12 13 11 13 11 15 10 13 10 9 14 11 15 16 15 17 9 14 15 12 14 11 12 14 11 13 13 16 14 8 12 12 11 12 12 11 12 12 11 12 16 14 14 11 12 12 12 12 14 13 10 12 14 17 10 11 9 11 11 12 12 9 11 11 11 15 15 15 12 11 12 9 13 13 12 11 14 13 11 10 10 11 12 10 14 12 11 12 11 12 15 15 14 12 11 13 13 10 12 12 11 14 9 12 11 13 14 9 11 13 13 15 13 16 12 13 11 13 14 11 14 11 12 13 10 14 10 11 10 13 13 12 16 11 9 13 13 14 14 13 12 11 12 11 17 11 14 11 11 13 11 14 14 9 14 14 10 13 10 11 9 13 12 9 11 11 14 12 12 11 11 11 13 10 12 13 14 13 11 9 12 16 11 9 14 11 10 11 10 11 10 14 13 12 13 13 13 9 11 13 10 11 13 11 11 12 14 14 12 11 8 12 9 12 13 12 13 14 11 12 11 10 12 11 10 11 9 10 15 12 11 13 11 7 13 11 11 12 10 7 15 14 13 7 15 11 12 15 14 12 13 9 11 9 11 9 12 12 12
"PIK3CA" 18 133 23 35 49 31 24 18 23 27 37 11 22 23 25 23 23 17 21 19 23 12 0 25 23 27 19 23 16 17 17 24 21 28 23 26 18 21 22 22 17 26 24 24 28 19 21 20 17 19 27 24 23 22 24 25 19 26 16 19 18 16 19 16 17 19 22 14 24 28 27 15 18 19 19 3 0 19 6 90 12 18 20 34 11 16 3 8 3 16 27 0 7 17 18 8 15 14 20 21 12 8 13 16 19 27 9 12 12 8 17 7 13 15 13 18 14 17 14 26 13 17 23 15 14 11 14 2 14 16 14 15 14 8 13 10 9 13 10 19 6 23 21 27 19 24 22 55 22 20 20 28 27 27 28 17 20 14 20 13 18 25 17 26 17 16 20 16 18 24 19 22 18 23 16 15 14 17 17 16 15 19 22 18 20 15 17 20 16 13 17 16 19 18 17 13 17 16 14 17 11 16 14 16 18 14 16 14 14 18 17 20 11 15 19 18 14 16 13 16 18 13 20 11 19 16 19 16 14 19 17 14 21 15 17 17 18 17 17 16 12 16 14 21 14 20 16 13 13 17 15 15 16 14 16 19 22 21 14 21 14 15 16 16 9 15 17 13 22 21 16 16 12 13 15 14 18 15 17 15 17 15 14 14 19 11 15 14 15 18 20 17 12 13 23 14 18 11 13 18 11 20 16 18 19 12 13 11 17 17 13 15 14 14 17 15 14 19 15 13 20 14 14 15 15 16 14 15 18 23 14 17 15 9 16 16 12 14 12 13 14 16 17 16 15 14 12 11 15 16 14 12 14 12 15 12 12 12 16 13 18 11 12 15 9 15 15 16 16 11 11 12 39 10 15 15 13 15 12 13 13 16 18 13 13 16 15 14 15 17 18 14 13 17 20 17 13 12 13 14 9 16 13 18 13 11 14 18 22 13 15 16 19 15 12 17 15 16 11 16 21 15 16 18 11 15 13 16 15 11 17 18 12 13 13 11 13 17 16 12 13 14 15 16 13 13 17 17 16 12 14 18 15 17 13 12 13 22 15 13 20 15 14 14 11 13 15 14 15 13 15 16 15 10 14 13 14 18 14 11 14 16 17 17 15 12 10 14 15 12 25 15 15 15 15 17 14 14 10 13 12 17 13 14 15 22 10 11 9 16 14 12 11 12 14 17 19 18 14 10 18 14 12 13 14 14 16 15 14 11 16 15 14 13 14
"HMCN1" 17 23 35 8 33 19 19 19 20 20 24 13 18 21 18 20 20 16 21 19 21 14 0 18 18 20 19 19 17 16 16 19 19 19 19 22 17 17 18 20 16 20 19 17 21 15 18 16 18 21 20 20 23 21 22 21 17 19 18 20 17 14 16 18 21 19 16 16 19 23 21 15 17 15 14 4 0 18 6 28 13 14 13 19 9 13 3 8 1 15 16 0 6 17 19 9 16 17 17 16 10 11 13 13 16 21 7 13 12 9 11 8 15 12 11 17 11 15 15 20 14 15 18 12 11 8 15 2 12 14 14 13 14 9 14 10 10 10 7 14 6 18 14 21 18 20 20 21 18 21 20 25 17 21 22 15 16 14 19 14 18 20 17 19 16 14 16 14 17 19 15 21 17 16 17 17 12 15 15 17 13 17 18 15 15 16 18 18 19 12 14 15 14 22 19 11 16 13 14 16 13 18 12 15 15 14 15 15 15 18 15 14 14 16 18 17 17 17 14 17 12 11 15 13 16 16 16 17 14 16 17 15 15 14 15 17 13 15 14 16 14 16 12 16 14 19 12 12 15 15 15 17 16 16 18 20 15 19 16 17 17 14 15 15 11 15 12 17 18 18 18 13 13 14 14 14 16 14 16 16 12 16 13 16 13 12 16 12 17 15 17 15 13 13 19 14 15 13 15 17 13 15 18 15 15 10 12 11 14 15 13 12 14 15 12 13 14 16 13 12 16 13 14 15 16 17 10 17 14 17 12 16 14 12 15 15 12 12 14 13 13 16 18 18 15 14 13 12 15 18 11 15 13 14 13 12 14 13 15 13 14 12 12 14 10 16 16 17 16 13 14 13 11 13 12 16 16 15 12 13 13 15 14 11 12 18 13 15 17 17 14 14 12 15 17 14 17 12 15 13 12 19 11 15 15 14 14 18 18 11 12 16 17 15 14 16 15 13 13 12 15 14 14 14 10 13 14 14 15 11 18 14 13 12 10 12 11 15 12 9 15 14 14 14 13 11 14 14 13 12 16 15 15 15 13 10 13 17 13 13 18 14 14 15 11 15 12 11 20 12 16 17 16 11 17 14 11 12 11 11 15 13 15 17 15 13 10 15 12 14 16 13 15 15 14 16 13 12 12 14 13 14 10 10 16 14 14 13 10 10 15 13 12 14 11 9 19 16 14 10 17 13 13 14 14 14 16 11 18 11 15 12 15 14 13
"TP53" 7 35 8 71 21 11 10 8 11 11 14 5 7 11 10 14 9 6 11 12 7 8 0 10 9 11 9 10 8 6 7 9 7 14 9 14 8 7 8 8 7 14 14 5 11 10 12 9 8 9 11 6 7 8 6 8 7 10 9 6 5 6 9 4 9 9 9 7 10 8 13 6 10 6 6 3 0 8 3 20 4 7 9 12 7 7 1 6 2 8 6 0 2 9 10 4 7 7 8 9 5 3 4 6 13 17 4 5 5 3 6 3 6 6 6 5 4 8 6 10 5 6 9 4 4 4 5 0 3 5 5 6 5 1 4 7 4 4 4 6 3 7 8 10 9 11 11 8 8 9 6 11 9 8 9 10 10 7 11 9 9 8 9 9 10 7 7 6 7 10 9 8 10 7 6 6 6 3 10 7 7 7 11 7 9 5 6 8 7 4 4 10 6 6 6 4 6 5 7 11 6 6 7 6 8 7 5 5 5 8 6 5 6 9 7 7 6 6 6 7 8 3 11 4 5 5 8 5 10 8 8 6 6 6 10 8 8 6 9 5 4 6 3 8 9 8 4 8 6 5 7 7 5 7 6 10 7 5 7 9 5 8 7 8 5 8 4 6 10 7 6 6 8 6 7 5 6 6 8 7 5 8 6 6 4 6 6 8 7 5 7 8 5 7 10 5 5 5 6 6 7 6 6 4 5 2 5 6 9 4 7 4 5 5 8 6 6 8 4 6 8 8 6 5 5 7 2 5 5 7 5 8 3 5 6 8 7 3 4 6 7 7 8 7 6 8 5 6 6 7 6 5 5 5 8 5 4 6 7 6 5 5 5 5 5 4 8 9 7 4 3 7 8 5 5 7 6 5 7 6 5 7 5 4 4 7 6 6 5 8 5 7 7 8 7 6 6 6 5 8 7 6 7 4 3 5 6 8 6 8 4 7 7 4 7 4 6 4 6 4 12 5 8 7 4 7 6 8 6 3 8 8 5 7 4 5 3 8 6 4 8 4 6 5 5 5 4 6 6 7 6 4 6 6 7 6 7 8 7 6 9 6 6 5 4 5 5 7 5 5 5 4 9 4 6 6 5 7 7 5 2 6 7 7 6 4 5 4 4 4 7 7 6 7 6 6 7 5 4 6 5 7 8 8 6 5 4 6 6 7 4 6 5 7 6 14 9 7 5 6 8 5 5 5 7 5 4 4 4 8 6 8 6 7 4
"TTN" 22 49 33 21 95 31 32 23 31 31 44 18 26 33 30 29 29 19 30 30 27 17 0 33 31 34 28 25 18 18 21 28 27 37 26 35 21 19 27 26 18 32 27 21 30 26 24 22 23 25 28 26 28 30 33 32 27 26 24 25 25 17 20 21 26 26 20 20 24 34 33 17 24 22 24 6 0 20 8 75 17 24 21 37 14 17 3 9 1 20 24 0 9 20 28 10 20 18 21 23 13 12 15 21 24 33 13 15 17 12 17 9 17 16 15 21 13 19 16 28 18 20 27 13 19 15 19 3 14 17 17 16 17 9 15 13 10 14 12 21 8 26 22 30 25 28 26 35 23 28 28 39 30 29 31 21 25 18 22 18 20 28 25 30 20 19 23 17 21 26 26 30 23 25 20 20 13 20 22 23 18 25 27 22 21 20 22 22 21 14 20 19 22 30 22 17 21 18 19 22 16 20 16 18 24 21 20 18 16 22 25 19 17 20 19 23 20 18 18 18 15 14 20 16 21 22 20 18 17 23 21 17 22 19 21 19 19 21 20 20 14 21 14 23 17 23 18 14 19 18 19 20 21 19 19 30 28 21 19 24 18 19 21 22 17 20 16 20 28 23 20 18 15 15 17 19 19 16 19 20 17 19 15 17 16 14 17 18 21 17 24 18 17 18 27 16 19 14 17 20 15 28 19 23 22 19 19 16 18 18 13 14 17 18 21 15 20 19 18 17 24 18 15 18 17 24 17 19 19 29 16 19 20 15 17 22 15 14 18 17 14 20 21 22 19 15 16 14 16 21 16 19 20 16 18 13 18 15 18 16 19 15 13 17 15 20 19 18 20 14 16 17 26 13 15 18 20 17 15 17 17 19 20 14 16 20 15 18 19 21 22 17 14 19 21 19 19 14 17 21 14 22 10 20 17 14 16 25 24 13 16 20 19 17 18 18 21 19 14 15 24 18 19 17 14 17 18 17 18 15 22 19 15 16 15 13 14 19 16 15 18 18 20 19 16 14 21 18 15 13 20 20 18 21 15 13 16 21 19 18 21 20 17 18 12 19 16 15 22 14 18 19 20 13 21 18 12 17 17 13 18 16 21 19 18 15 10 17 18 15 26 17 19 16 20 21 15 14 13 16 14 22 17 14 20 19 14 15 13 14 17 13 14 16 17 14 24 18 17 11 21 14 14 18 18 15 20 16 19 15 19 17 16 14 16
"FAT3" 18 31 19 11 31 47 21 15 19 22 31 14 18 25 23 22 21 18 23 20 19 15 0 21 21 21 22 21 18 15 14 22 23 25 18 23 16 17 18 19 16 25 17 19 23 20 19 15 17 21 21 23 19 21 22 20 19 21 20 20 15 14 16 16 20 20 17 18 21 24 23 17 18 16 17 4 0 19 7 38 10 18 16 24 10 13 3 6 1 19 16 0 7 14 19 8 16 16 18 18 11 8 11 17 17 25 9 15 12 9 13 8 16 15 10 16 10 16 16 22 12 18 18 11 14 11 16 2 13 15 14 15 12 9 13 12 10 11 8 16 6 19 14 26 19 21 18 22 20 21 21 22 21 23 20 18 17 16 15 17 15 18 17 22 17 18 17 15 17 15 19 21 19 19 15 17 13 15 17 17 13 17 22 22 19 15 16 14 15 12 16 14 15 21 16 14 17 13 14 16 13 17 11 16 17 15 17 14 15 21 18 15 13 15 14 15 18 15 13 17 11 12 14 10 18 16 18 14 15 17 16 16 21 15 17 13 16 14 18 16 13 17 12 15 15 20 14 14 14 14 13 18 15 15 15 23 21 20 13 21 13 17 16 17 12 15 13 16 17 15 16 14 11 13 14 15 15 14 14 15 12 16 13 15 13 11 15 14 15 16 14 19 11 11 19 14 17 15 13 18 14 16 15 16 19 10 15 14 15 16 13 15 14 16 14 14 13 16 13 12 18 13 14 14 16 17 12 14 12 19 11 15 14 14 14 14 13 13 13 16 11 15 15 19 15 13 11 11 14 16 11 13 13 13 13 10 12 14 15 14 15 11 13 14 12 13 16 16 18 14 14 13 18 11 12 17 13 15 13 16 15 16 15 12 13 18 14 14 15 18 16 15 15 16 18 14 16 14 14 14 11 17 11 15 11 14 15 15 18 12 10 16 18 14 15 15 17 12 11 16 20 14 19 15 13 15 15 14 14 10 16 20 12 14 14 13 11 15 12 12 15 15 17 18 12 12 17 14 13 13 15 15 15 15 11 11 13 16 13 13 16 12 16 13 12 14 12 13 17 13 14 13 14 12 13 16 11 13 12 11 14 17 16 19 11 11 9 12 13 12 20 13 14 16 13 18 13 12 11 13 12 17 10 12 15 16 10 13 12 13 11 12 12 13 15 10 17 15 15 10 15 14 12 16 16 13 17 14 14 10 15 13 15 13 16
"FLG" 15 24 19 10 32 21 42 15 19 18 26 16 18 22 19 19 20 16 21 16 19 14 0 19 23 22 20 15 14 12 15 16 19 25 18 22 14 15 19 18 14 23 20 16 23 19 15 14 16 17 18 19 21 19 20 19 20 21 19 18 16 14 15 17 18 19 12 15 19 24 20 13 15 14 13 4 0 17 7 36 10 15 15 24 11 14 3 8 0 16 17 0 7 14 17 8 16 15 14 16 8 11 10 14 15 22 7 11 14 10 11 6 12 12 10 17 9 14 16 22 13 16 18 10 14 8 13 2 14 12 13 12 12 8 10 10 8 14 9 14 7 18 12 20 16 19 18 23 21 18 20 24 19 20 21 16 18 14 13 13 15 18 21 20 16 16 16 13 15 19 17 20 15 15 15 16 12 17 14 16 11 15 18 17 17 15 15 17 15 11 15 14 14 24 14 12 15 11 17 15 14 13 9 16 17 14 18 14 15 17 17 15 14 14 15 16 16 14 14 14 10 13 13 11 16 16 15 16 11 14 17 12 15 16 17 14 16 14 16 16 11 14 9 14 12 18 10 12 13 12 17 14 14 14 15 17 17 16 13 15 14 14 13 16 11 13 10 14 19 14 16 13 12 12 13 13 14 15 13 15 12 15 11 14 12 11 13 14 15 12 14 14 12 14 18 11 12 12 10 15 12 17 14 15 15 12 11 13 13 14 11 11 13 12 15 12 12 16 12 13 16 11 11 13 14 14 10 15 12 20 15 14 12 12 12 13 12 12 15 12 12 17 18 18 12 13 10 12 13 15 12 15 15 13 12 8 13 11 13 14 12 13 10 13 12 15 13 14 16 14 12 14 14 14 14 16 14 13 11 13 15 13 15 10 11 14 11 14 14 15 15 11 13 12 18 11 15 12 15 13 11 16 9 12 11 13 11 17 18 10 11 15 14 13 15 15 16 11 11 13 16 13 16 14 10 13 15 15 13 9 16 14 13 10 10 10 10 13 12 11 13 12 12 12 11 11 14 14 11 11 13 15 13 16 10 11 13 11 12 12 13 14 12 13 9 14 13 13 16 12 15 13 13 10 12 12 11 11 10 9 13 13 16 14 13 13 8 14 13 11 14 14 13 14 12 13 13 9 9 12 11 13 11 9 14 14 10 13 11 9 14 10 11 12 13 9 18 13 15 8 13 12 11 11 13 12 15 13 14 12 14 9 14 13 13
"HYDIN" 14 18 19 8 23 15 15 27 15 19 22 11 13 16 16 15 18 13 15 16 18 13 0 13 18 17 16 15 11 14 14 16 15 19 16 19 15 14 14 17 13 17 17 14 16 15 14 14 16 17 14 17 19 15 19 17 13 16 15 15 15 10 15 13 15 15 15 14 14 17 16 13 13 13 12 3 0 14 6 21 9 13 13 17 6 10 3 6 1 14 13 0 5 16 15 9 15 13 14 15 10 8 10 12 11 17 6 10 11 8 11 5 13 12 11 12 10 12 12 17 12 13 17 11 10 8 10 2 9 14 13 12 11 8 10 10 9 11 5 10 5 15 12 17 13 15 17 20 20 17 16 19 15 15 18 15 14 12 15 13 16 18 13 17 16 14 15 14 13 15 14 17 14 13 16 14 11 13 13 14 11 16 13 12 13 12 14 14 15 11 14 12 14 17 15 11 12 12 12 16 10 13 12 13 16 13 12 14 13 14 13 13 12 14 15 13 13 12 10 13 10 9 13 11 11 12 13 14 12 13 14 12 15 12 14 12 11 12 13 12 11 14 11 13 12 15 11 12 10 14 16 14 11 14 16 16 15 14 13 15 13 11 13 13 9 14 10 14 17 13 14 11 9 12 13 12 14 14 13 12 11 13 12 13 12 10 14 13 15 15 14 13 11 11 13 11 13 10 12 15 12 13 12 13 13 8 11 9 12 12 13 11 13 11 8 11 12 13 11 11 17 13 12 11 13 12 11 14 13 14 9 13 11 11 13 14 11 10 12 10 10 14 14 15 15 12 11 12 13 14 10 11 12 11 12 11 10 12 15 11 13 10 11 12 11 15 14 12 13 11 11 11 11 10 11 13 12 12 12 12 12 11 13 11 10 13 11 14 14 15 14 13 11 12 15 12 14 13 11 13 12 16 10 13 12 12 12 13 16 11 11 13 15 11 14 14 14 13 10 11 15 11 13 14 9 11 14 14 13 10 15 14 13 9 10 11 11 13 11 8 13 11 14 13 12 12 10 12 13 11 13 11 13 12 11 8 10 14 9 13 13 11 11 12 9 14 10 10 13 13 13 15 15 8 14 13 10 10 11 9 11 12 12 15 13 8 8 13 12 12 16 10 11 14 12 13 12 11 9 12 11 12 10 9 15 11 12 11 9 8 12 13 11 12 10 7 15 12 12 8 14 12 11 11 12 11 12 10 11 11 12 11 13 12 11
"CSMD1" 17 23 20 11 31 19 19 15 36 19 25 15 18 21 21 21 22 15 21 20 16 16 0 21 17 19 20 20 14 16 15 19 19 21 19 22 17 15 19 17 15 20 19 18 19 19 18 14 17 19 23 19 20 18 23 22 15 18 18 20 15 14 16 19 20 20 13 16 19 21 18 16 17 15 16 4 0 19 6 30 11 17 16 23 8 13 3 7 1 17 18 0 6 15 20 9 14 17 17 16 12 11 13 17 16 22 9 14 12 7 13 7 15 12 11 16 12 16 14 15 13 15 16 12 15 9 15 2 11 13 12 14 12 9 14 11 10 10 9 13 6 18 18 21 18 21 18 24 18 21 19 18 21 20 20 16 14 15 18 17 16 20 16 23 17 17 15 15 16 16 17 20 18 13 14 17 14 14 15 19 14 16 19 17 15 15 17 17 17 13 13 15 13 18 19 13 18 16 15 17 14 17 12 15 18 16 17 16 14 18 17 15 13 17 16 17 18 16 14 17 14 10 15 13 14 16 17 16 13 21 15 14 15 15 16 14 14 18 16 15 13 15 10 16 15 20 12 14 16 15 14 17 18 16 16 20 19 15 14 17 15 15 15 17 12 18 12 17 17 17 17 14 14 15 16 14 12 14 15 17 12 16 12 16 9 11 15 14 19 16 18 15 13 12 23 14 16 13 14 17 13 19 17 13 16 9 13 15 15 12 12 13 14 15 15 13 12 19 15 13 17 15 14 14 13 15 12 15 13 22 12 16 14 12 14 15 14 11 12 14 12 15 17 17 15 13 12 12 14 16 12 16 15 16 14 12 13 11 15 13 15 11 13 14 14 16 16 17 18 13 13 15 13 12 12 16 15 15 13 14 12 16 17 10 13 14 14 15 15 15 17 15 13 18 14 14 17 13 14 14 11 17 9 13 12 14 15 18 15 12 11 17 16 15 16 15 16 14 14 12 18 14 15 13 12 13 12 14 14 10 15 17 13 14 10 12 9 16 13 10 15 16 16 15 14 13 15 15 15 13 15 12 14 16 11 11 14 18 13 12 14 14 12 12 12 13 13 12 16 11 16 16 14 12 15 13 11 13 13 12 15 13 16 16 15 14 11 14 11 13 14 13 15 15 16 14 13 12 12 15 11 12 10 11 19 15 13 15 12 10 15 14 13 17 13 8 17 13 15 10 16 11 12 15 17 15 14 11 14 13 14 13 14 14 15
